date,basket,eur_usd,jpy_usd,gbp_usd,cad_usd,sek_usd,chf_usd
2016-02-09,1.028574195443,1.123600000000,0.008705353684,1.441529283469,0.719196057095,0.118097160034,1.021733199964
2016-02-10,1.031229417776,1.125700000000,0.008698037398,1.455746948065,0.721556310493,0.118293016120,1.027098540146
2016-02-11,1.038684372992,1.134700000000,0.008913589945,1.441071882144,0.716260573160,0.119206202462,1.029019678970
2016-02-12,1.035298769540,1.127500000000,0.008873062092,1.450440599473,0.718244362339,0.119249074564,1.026026026026
2016-02-15,1.027879456038,1.118000000000,0.008761755486,1.448186528497,0.723437297787,0.117855411018,1.015532745935
2016-02-16,1.026991499358,1.116600000000,0.008790741615,1.439288476411,0.723655217110,0.117856916679,1.013432564894
2016-02-17,1.023917596966,1.113600000000,0.008761605035,1.430718828291,0.723727822188,0.117563844051,1.009244154432
2016-02-18,1.023292513519,1.108400000000,0.008784972656,1.436812154052,0.730748945148,0.117897334440,1.005077983315
2016-02-19,1.024095074138,1.109600000000,0.008848484848,1.427780994660,0.726463270918,0.118246339436,1.007170736135
2016-02-22,1.018635401675,1.102600000000,0.008831397677,1.409199545007,0.728847170809,0.117834394904,1.001635174419
2016-02-23,1.019798836381,1.100200000000,0.008935997401,1.410784125152,0.727838052395,0.117655865683,1.007416903214
2016-02-24,1.016228880724,1.098100000000,0.008937815400,1.391144612656,0.722576824373,0.117273270964,1.006138904160
2016-02-25,1.019633459616,1.102700000000,0.008892024837,1.397237709072,0.733910149750,0.117548609927,1.008413351623
2016-02-26,1.018117339077,1.100600000000,0.008845844719,1.397676042923,0.738211818365,0.117447444243,1.007045475341
2016-02-29,1.010550249712,1.088800000000,0.008841968491,1.385594298804,0.737319699330,0.116800223130,0.997617738684
2016-03-01,1.010957955536,1.087200000000,0.008843338214,1.397429305913,0.739642152527,0.116091831287,1.001104972376
2016-03-02,1.009201672042,1.085600000000,0.008749899250,1.402402790337,0.743816375471,0.116249933073,1.001014292301
2016-03-03,1.012691398382,1.090100000000,0.008774853095,1.407761348228,0.744400437039,0.116438795129,1.005627306273
2016-03-04,1.017724877254,1.097000000000,0.008792177607,1.415794432327,0.745396480261,0.117521024158,1.006606716829
2016-03-07,1.016963827478,1.095300000000,0.008801124950,1.414421860069,0.747542997543,0.117384175160,0.999178981938
2016-03-08,1.022970874625,1.102800000000,0.008850722311,1.420987527059,0.750459339912,0.117659610789,1.006939371804
2016-03-09,1.020371685937,1.097300000000,0.008875677425,1.422570817398,0.746208772526,0.118090830822,0.999544543633
2016-03-10,1.012047839988,1.085700000000,0.008764834100,1.414998436034,0.752703826955,0.117549615097,0.992322456814
2016-03-11,1.026687313806,1.109000000000,0.008789728145,1.429215799987,0.754524425092,0.119132022774,1.012970405554
2016-03-14,1.029196965661,1.111900000000,0.008799461855,1.436043808441,0.754495487548,0.119803900442,1.013674901997
2016-03-15,1.027891017139,1.110900000000,0.008861678366,1.417723780597,0.748988673139,0.120199954556,1.014150082162
2016-03-16,1.022949462072,1.106400000000,0.008803309994,1.405309284898,0.747668603865,0.119954464141,1.009489051095
2016-03-17,1.045982296680,1.131100000000,0.008957079506,1.446086578537,0.769403441943,0.121708721149,1.032119718952
2016-03-18,1.045033956227,1.127900000000,0.008966531521,1.448718772076,0.771108224516,0.121576320697,1.032970052203
2016-03-21,1.042962391661,1.127100000000,0.008949499762,1.439408451783,0.766578249337,0.121798612462,1.032521069989
2016-03-22,1.038295099899,1.121200000000,0.008960281307,1.423023226298,0.763812248791,0.121453718247,1.029852117204
2016-03-23,1.032860120972,1.117100000000,0.008865169431,1.414319174527,0.761174707005,0.121009586741,1.025426840463
2016-03-24,1.031200058870,1.115400000000,0.008894027590,1.413007676911,0.752580797517,0.120339202486,1.025655172414
2016-03-29,1.033507530009,1.119400000000,0.008805160072,1.426896112173,0.759378603894,0.120768151904,1.025561154375
2016-03-30,1.044993387776,1.132400000000,0.008890633587,1.441079155001,0.767468654693,0.122527591430,1.037661504628
2016-03-31,1.049049987082,1.138500000000,0.008901485536,1.438317225696,0.772492875560,0.123410620793,1.041533254048
2016-04-01,1.050813678772,1.143200000000,0.008926368392,1.430967580423,0.767557405667,0.123705539264,1.044399780742
2016-04-04,1.048346177530,1.138000000000,0.008962747106,1.427173994833,0.767259978425,0.123036337885,1.042219983515
2016-04-05,1.047413874037,1.136700000000,0.009035052857,1.418038922156,0.759420096205,0.122806828003,1.043609988983
2016-04-06,1.044931669642,1.133600000000,0.009059378247,1.402831402831,0.760193133047,0.122382001123,1.041241848076
2016-04-07,1.050822224651,1.136400000000,0.009227771011,1.407690020811,0.762377566081,0.122754523359,1.044101433297
2016-04-08,1.050527153435,1.136300000000,0.009211251621,1.407531277096,0.764618800888,0.122277462121,1.044969652382
2016-04-11,1.054678749376,1.139000000000,0.009239130435,1.422682987759,0.769906718940,0.122717233206,1.047163740002
2016-04-12,1.056469712790,1.139600000000,0.009232015554,1.427354709419,0.776611694153,0.123684039159,1.048004414199
2016-04-13,1.049592359010,1.129800000000,0.009150400907,1.423136998035,0.781003732891,0.123125544900,1.037751446680
2016-04-14,1.045980441181,1.125200000000,0.009141278739,1.414278531926,0.779548288763,0.122865254422,1.034381320096
2016-04-15,1.048261220858,1.128400000000,0.009180701326,1.418033301916,0.776332989336,0.122782964462,1.033427969594
2016-04-18,1.050400220715,1.130600000000,0.009242969261,1.417147154675,0.773747604708,0.122960803933,1.035727372664
2016-04-19,1.053663781189,1.134300000000,0.009140209508,1.436277302944,0.786724927174,0.123598443987,1.038546053836
2016-04-20,1.056650304949,1.137900000000,0.009161835749,1.438558786346,0.789057624298,0.124166603014,1.040223055124
2016-04-21,1.054882816448,1.135500000000,0.009120481928,1.442949182265,0.791509828524,0.123632206435,1.033306033306
2016-04-22,1.046621617180,1.126300000000,0.009020502963,1.437799195762,0.785315855529,0.123253192677,1.024747520699
2016-04-25,1.048049043026,1.126400000000,0.009014805922,1.450798557445,0.788464230715,0.123009719340,1.026519639114
2016-04-26,1.049692292674,1.128700000000,0.008997210044,1.456706632423,0.790627626786,0.123294554591,1.026090909091
2016-04-27,1.051012775302,1.130300000000,0.008985610939,1.458922232978,0.794698727413,0.123377686573,1.027732314966
2016-04-28,1.059857699552,1.135800000000,0.009246173885,1.459184460032,0.796381994110,0.123775377876,1.034991798797
2016-04-29,1.064398916901,1.140300000000,0.009320745463,1.461454661967,0.798194036119,0.124366063541,1.038146394756
2016-05-02,1.071402760836,1.149300000000,0.009384339022,1.468791534608,0.798790658882,0.125191987190,1.044913173925
2016-05-03,1.075590840401,1.156900000000,0.009441769363,1.462523545251,0.794628751975,0.125334488923,1.053930946525
2016-05-04,1.068240655611,1.150500000000,0.009382645572,1.451112456486,0.784253578732,0.124203821656,1.046575093241
2016-05-05,1.062971701466,1.143900000000,0.009337196964,1.450545270099,0.780020456870,0.123564677289,1.038210201488
2016-05-06,1.061753866171,1.142700000000,0.009348768715,1.449207355739,0.776449004553,0.123198171488,1.032249322493
2016-05-09,1.056559214149,1.139500000000,0.009234946106,1.442441580800,0.772909177237,0.122883640677,1.030941825749
2016-05-10,1.053834023299,1.137500000000,0.009164518208,1.444261046216,0.771500271297,0.122604496756,1.026717212745
2016-05-11,1.056965804913,1.140900000000,0.009194133290,1.444945414018,0.776862317854,0.122783039173,1.027930444184
2016-05-12,1.055274906084,1.138900000000,0.009147791165,1.443692323294,0.780389201042,0.122534832428,1.029467594685
2016-05-13,1.052929677106,1.134800000000,0.009184202007,1.440869498972,0.776250085505,0.121648710940,1.029390420900
2016-05-16,1.050859924185,1.132400000000,0.009186338931,1.437055837563,0.773814404811,0.121280925351,1.023962383579
2016-05-17,1.050210655102,1.131800000000,0.009132574841,1.448240563020,0.773562982708,0.121031300461,1.021480144404
2016-05-18,1.048491518020,1.127900000000,0.009141676123,1.455636574821,0.770581403293,0.120598770382,1.017409345120
2016-05-19,1.042329346207,1.119700000000,0.009090687667,1.462035646667,0.762790380816,0.119486922281,1.009739381369
2016-05-20,1.042470936016,1.121900000000,0.009061465148,1.456861624766,0.762989662677,0.119876479891,1.008630765081
2016-05-23,1.042977426413,1.121500000000,0.009140179299,1.448161873894,0.760596812479,0.120023544521,1.009905447996
2016-05-24,1.041028191900,1.116800000000,0.009112271540,1.459621240835,0.760555706892,0.120008596604,1.008033215994
2016-05-25,1.040388201231,1.114600000000,0.009077286424,1.468027658874,0.763006571742,0.120300914183,1.008779075029
2016-05-26,1.043056695142,1.116800000000,0.009084845034,1.470053968672,0.773246555425,0.120254118660,1.008397291196
2016-05-27,1.042671992134,1.116800000000,0.009119712559,1.464751787002,0.767032967033,0.120509749334,1.009035056017
2016-05-30,1.038176256378,1.113900000000,0.008993944287,1.463251231527,0.766937482787,0.119993536572,1.007325013565
2016-05-31,1.039460075882,1.115400000000,0.009007510296,1.464067729868,0.767653131452,0.120051662900,1.009960159363
2016-06-01,1.041789014949,1.117400000000,0.009153764234,1.444453062385,0.766077060195,0.120414673046,1.010764360018
2016-06-02,1.042719080836,1.118800000000,0.009173499508,1.446692959203,0.763060973946,0.120372263166,1.011390345326
2016-06-03,1.041063539072,1.115400000000,0.009182514201,1.443229604710,0.764286693162,0.120447060094,1.009411764706
2016-06-06,1.056316584973,1.134900000000,0.009334594506,1.441692073171,0.773883395840,0.122744970798,1.026965885440
2016-06-07,1.058027008504,1.134800000000,0.009289456451,1.457113507961,0.782350913478,0.123029553980,1.033609618362
2016-06-08,1.061767508577,1.137800000000,0.009343844954,1.457820828208,0.788496188496,0.123294647985,1.039846463169
2016-06-09,1.059385545833,1.134300000000,0.009396123260,1.446110303679,0.784494086728,0.122715913148,1.039116892635
2016-06-10,1.055569502532,1.130400000000,0.009358390595,1.440366972477,0.784455239417,0.121244623685,1.038493339458
2016-06-13,1.052795398204,1.126800000000,0.009428499707,1.417091114884,0.783043780403,0.120817026752,1.034900808229
2016-06-14,1.049522740297,1.122500000000,0.009434358716,1.412340521905,0.776870371652,0.120460594093,1.036281388479
2016-06-15,1.049910424896,1.123000000000,0.009414033029,1.418681624094,0.777808560742,0.120055591191,1.038180641583
2016-06-16,1.048608756701,1.117400000000,0.009579082726,1.413839788443,0.769029593944,0.118979928659,1.033481317055
2016-06-17,1.055433819555,1.125400000000,0.009590932333,1.428716516440,0.775122253599,0.119959494750,1.040303198373
2016-06-20,1.062959161523,1.133200000000,0.009557223581,1.464555735057,0.780440771350,0.121408215304,1.041161337743
2016-06-21,1.063231985214,1.131400000000,0.009556550384,1.474040779102,0.782921597121,0.121342771343,1.042764976959
2016-06-22,1.061201305596,1.128300000000,0.009561054148,1.469274543253,0.783596083061,0.120715111054,1.041828254848
2016-06-23,1.066752077978,1.138900000000,0.009460873899,1.486911678308,0.784528483847,0.122422874342,1.047168076499
2016-06-24,1.042534890285,1.106600000000,0.009773028349,1.370402476780,0.768899388549,0.116964380087,1.023871206514
2016-06-27,1.035689148179,1.099800000000,0.009837209302,1.318705035971,0.766411149826,0.116937799043,1.024403874814
2016-06-28,1.039674877467,1.107300000000,0.009764550265,1.338612185687,0.766934478460,0.117267672756,1.021023513140
2016-06-29,1.040928453141,1.109000000000,0.009740887132,1.343428225318,0.769764697716,0.117589676708,1.021743136171
2016-06-30,1.041698540127,1.110200000000,0.009734327050,1.343254688445,0.771829810901,0.117803102651,1.021625103524
2016-07-01,1.042892303874,1.113500000000,0.009742759647,1.328283430753,0.773801250869,0.118583599574,1.027688047993
2016-07-04,1.043470674960,1.113800000000,0.009745384548,1.327453667839,0.777359017309,0.118602917687,1.027585570625
2016-07-05,1.043352120345,1.114600000000,0.009820264317,1.311340400249,0.773061450964,0.118160904918,1.028513426225
2016-07-06,1.039374414034,1.106900000000,0.009929135271,1.297655334115,0.767667660725,0.116920704334,1.022918399409
2016-07-07,1.040456860275,1.108000000000,0.009901697945,1.302227184580,0.773310999442,0.116887501055,1.024029574861
2016-07-08,1.040123704339,1.107000000000,0.009957722407,1.298640357566,0.768429820908,0.116913977927,1.019806540765
2016-07-11,1.034219489871,1.104900000000,0.009758014660,1.298400648672,0.765325206068,0.116599831152,1.016747952517
2016-07-12,1.035578804229,1.109200000000,0.009620955850,1.316167309404,0.767506227512,0.117412935323,1.017241379310
2016-07-13,1.034032993304,1.107200000000,0.009559661544,1.327609774815,0.766122336009,0.117327907765,1.014941791182
2016-07-14,1.038709272775,1.115700000000,0.009464709874,1.339198905307,0.773609762862,0.118172285596,1.023577981651
2016-07-15,1.037128485128,1.112800000000,0.009460171725,1.336295406785,0.777257805406,0.117686873387,1.021011101936
2016-07-18,1.031425320329,1.105300000000,0.009461564801,1.325744854388,0.772127139364,0.116741832930,1.016928880302
2016-07-19,1.027821297311,1.103500000000,0.009415529010,1.314472900536,0.768240044556,0.116253344852,1.014526064172
2016-07-20,1.026008954365,1.101300000000,0.009386346203,1.317265713773,0.765748852733,0.116313210257,1.012038228267
2016-07-21,1.026729743460,1.101500000000,0.009410508330,1.317662539626,0.766207568169,0.116270477960,1.013153053716
2016-07-22,1.025770872444,1.101400000000,0.009424952935,1.309506824559,0.762953726794,0.115962475916,1.014180478821
2016-07-25,1.023595977083,1.098200000000,0.009415294925,1.312537349110,0.759211890771,0.115514883770,1.013193098994
2016-07-26,1.027709213619,1.099700000000,0.009590128194,1.313702066659,0.755651755652,0.115606997183,1.011683532659
2016-07-27,1.024273452863,1.099100000000,0.009456250538,1.310402384501,0.758156860040,0.115245884450,1.005765007321
2016-07-28,1.032572373193,1.109000000000,0.009548820389,1.316789361197,0.759849263446,0.116129302491,1.018178479618
2016-07-29,1.036583033927,1.111300000000,0.009677784551,1.316706161137,0.758929181179,0.116156073291,1.026794788876
2016-08-01,1.042477437451,1.116400000000,0.009768988449,1.320558315590,0.765339000480,0.116494318241,1.033034144536
2016-08-02,1.046527158657,1.119300000000,0.009842595849,1.327600521884,0.766223986857,0.117158797115,1.035430157262
2016-08-03,1.048342425374,1.120000000000,0.009892245186,1.334763437016,0.763358778626,0.117713829273,1.032733978792
2016-08-04,1.043368085110,1.113600000000,0.009884608557,1.316265380660,0.766097963676,0.117091635561,1.027875207680
2016-08-05,1.044853082302,1.115600000000,0.009896212188,1.315410918524,0.767843623099,0.117378449754,1.028013269443
2016-08-08,1.036137133019,1.108700000000,0.009760542301,1.305043846742,0.760790502985,0.116398950131,1.018744831388
2016-08-09,1.035457657829,1.107800000000,0.009780171272,1.297204885303,0.760486030068,0.116764163373,1.016423525094
2016-08-10,1.045540339084,1.118400000000,0.009889468565,1.307443214365,0.768290169678,0.117960996087,1.023894534469
2016-08-11,1.042450553411,1.115300000000,0.009865546218,1.296287686836,0.766055360945,0.118258933305,1.027074316235
2016-08-12,1.042032985366,1.115800000000,0.009807506373,1.296687972109,0.770686558917,0.118325751068,1.024797942689
2016-08-15,1.044793040979,1.118000000000,0.009896432681,1.289846210644,0.773916655129,0.118180568916,1.026347195447
2016-08-16,1.055412243778,1.129500000000,0.010018626929,1.297381116471,0.780203080749,0.119483349554,1.041109779703
2016-08-17,1.052118993453,1.127600000000,0.009932176517,1.301477377655,0.776102966481,0.118755989932,1.038018963454
2016-08-18,1.057102799742,1.132100000000,0.009965669014,1.315278891174,0.779468465987,0.119471501388,1.043121717497
2016-08-19,1.056838999332,1.132600000000,0.009976217740,1.308804326473,0.778579775899,0.119301424117,1.043678584593
2016-08-22,1.054593108683,1.130600000000,0.009941088543,1.310992578850,0.774277496233,0.119230160823,1.038581664523
2016-08-23,1.058365412366,1.133900000000,0.009992069087,1.318565032851,0.775316239316,0.119770156222,1.040657121880
2016-08-24,1.054275886703,1.126800000000,0.009976095618,1.323622694702,0.772786502983,0.119181342218,1.034615737765
2016-08-25,1.054447937003,1.129000000000,0.009951520494,1.319387635854,0.773446598616,0.118897173428,1.035304906006
2016-08-26,1.055125097676,1.129000000000,0.009962057708,1.321240491516,0.776158394060,0.118963573333,1.032653434556
2016-08-29,1.042239082587,1.117000000000,0.009777661064,1.306799569470,0.768436984040,0.117653254687,1.021303831032
2016-08-30,1.042172035532,1.116800000000,0.009773343835,1.311259833275,0.766927619832,0.117547995958,1.019815541960
2016-08-31,1.037747618975,1.113200000000,0.009679158334,1.312642973375,0.763354590962,0.116983154510,1.015971525052
2016-09-01,1.038517046671,1.114600000000,0.009642702656,1.326115407496,0.761650949843,0.116724264321,1.015303333941
2016-09-02,1.041932818366,1.119300000000,0.009663299663,1.328388321861,0.764392542512,0.116611970620,1.021352313167
2016-09-05,1.042097122894,1.115600000000,0.009680666435,1.333763733965,0.772790246606,0.116843670793,1.021144164760
2016-09-06,1.042530642726,1.115900000000,0.009670682035,1.335847249656,0.774661575842,0.117019714765,1.021605785956
2016-09-07,1.051277689811,1.123700000000,0.009837170621,1.338247903963,0.777970091387,0.118205821403,1.031769350840
2016-09-08,1.054219244957,1.129600000000,0.009839721254,1.335856196783,0.776570878592,0.118974142925,1.034716497206
2016-09-09,1.049178876958,1.126800000000,0.009726370306,1.332576456397,0.771780821918,0.118585560935,1.027258637980
2016-09-12,1.047062533046,1.122600000000,0.009814652911,1.328913879846,0.762532264638,0.117442748491,1.026611796982
2016-09-13,1.047510440511,1.124700000000,0.009781701165,1.326876113399,0.762818773738,0.117917802474,1.029473684211
2016-09-14,1.043283836734,1.121800000000,0.009723498310,1.318554738005,0.758024190824,0.117659398173,1.024942896300
2016-09-15,1.046903114327,1.125400000000,0.009787789181,1.320923026362,0.758815993527,0.117842931937,1.028607988301
2016-09-16,1.045494210892,1.122600000000,0.009817227809,1.317559240872,0.757643247621,0.117463639217,1.026048807239
2016-09-19,1.041451587375,1.116500000000,0.009824021117,1.305847953216,0.760351402887,0.116681297550,1.019169329073
2016-09-20,1.041053256448,1.118400000000,0.009816554024,1.297252154547,0.756084369930,0.116788321168,1.022023211185
2016-09-21,1.042337213837,1.115000000000,0.009911992177,1.301156453853,0.760936327032,0.116512361805,1.024533676376
2016-09-22,1.049109300178,1.123800000000,0.009928438908,1.307884783241,0.768515352527,0.117266494840,1.034140057053
2016-09-23,1.046443983098,1.121400000000,0.009922137675,1.297391103141,0.766769230769,0.117031934878,1.030035822541
2016-09-26,1.048420458828,1.126200000000,0.009956679339,1.293145022391,0.759662731872,0.117220921155,1.032737276479
2016-09-27,1.046210152524,1.122000000000,0.009971560611,1.298415747631,0.754387144490,0.116616257678,1.031250000000
2016-09-28,1.046450049173,1.122500000000,0.009939785708,1.302083333333,0.756962708207,0.116726459731,1.030667523643
2016-09-29,1.045359027420,1.122100000000,0.009853354408,1.302677099538,0.764217121842,0.116620590742,1.031721221037
2016-09-30,1.041233888374,1.116100000000,0.009869130781,1.296238226310,0.759768550034,0.116006652115,1.026204486944
2016-10-03,1.045058299273,1.123600000000,0.009864793679,1.286790810600,0.764249761937,0.117127071823,1.029126213592
2016-10-04,1.036615624168,1.116100000000,0.009747598253,1.274960018277,0.759406681636,0.116254361752,1.019362498858
2016-10-05,1.037482194100,1.121100000000,0.009693904021,1.271737280926,0.756681965443,0.116465821733,1.022994798796
2016-10-06,1.034557770512,1.118500000000,0.009642241379,1.266374557024,0.757329541607,0.116123338870,1.022208005849
2016-10-07,1.028767834682,1.114000000000,0.009650034650,1.232941905637,0.753517316017,0.115638137748,1.017723369267
2016-10-10,1.030840876933,1.116000000000,0.009671548661,1.239036305096,0.754563894523,0.115506427374,1.018248175182
2016-10-11,1.024648730822,1.107900000000,0.009642297650,1.227821307061,0.756090902887,0.113843276681,1.012890839276
2016-10-12,1.020636316163,1.102000000000,0.009624454148,1.224580508945,0.754897931223,0.113237016790,1.010452961672
2016-10-13,1.021635308987,1.103800000000,0.009641016683,1.220612628552,0.754993160055,0.113367226416,1.012289068232
2016-10-14,1.019493119236,1.100200000000,0.009586964099,1.223668112557,0.759544356231,0.113343223307,1.010377445128
2016-10-17,1.019004029924,1.099400000000,0.009605102219,1.215008012378,0.761726598767,0.113307498866,1.011221486387
2016-10-18,1.020478200685,1.099300000000,0.009611786308,1.227376765478,0.764358225560,0.113300695697,1.009829138343
2016-10-19,1.021285472227,1.097900000000,0.009673980086,1.228928339564,0.764501079312,0.113208909053,1.011516491616
2016-10-20,1.019934378555,1.098000000000,0.009651898734,1.225884244373,0.759336099585,0.113149216818,1.011795060818
2016-10-21,1.013459361643,1.088600000000,0.009637039660,1.218763994626,0.755919727797,0.112327551515,1.005635103926
2016-10-24,1.012697409426,1.089100000000,0.009613381587,1.223501657024,0.748676703100,0.112220504894,1.006468903059
2016-10-25,1.010618747763,1.087200000000,0.009566212055,1.221600485404,0.750932449233,0.111874871373,1.002212389381
2016-10-26,1.013545520978,1.092500000000,0.009585855927,1.221147934947,0.748185180112,0.112203187906,1.008027311312
2016-10-27,1.012987830249,1.092700000000,0.009552408427,1.225577065434,0.748168435467,0.111329597555,1.008211847204
2016-10-28,1.010003038889,1.092200000000,0.009489139878,1.214837884434,0.746905559735,0.110748326911,1.006172270843
2016-10-31,1.012090550057,1.094600000000,0.009520744542,1.215546918379,0.746403000341,0.110957932083,1.011645101664
2016-11-01,1.017698116247,1.102500000000,0.009539672925,1.222649795393,0.748472505092,0.111589068826,1.018663956389
2016-11-02,1.025341057211,1.109500000000,0.009679811551,1.231915436972,0.747641509434,0.112172682236,1.028552887735
2016-11-03,1.024959677083,1.106400000000,0.009684026258,1.247941528119,0.746861077359,0.111680865668,1.025679058126
2016-11-04,1.026722569862,1.109300000000,0.009710259104,1.249099180254,0.744446681431,0.111341965272,1.029608316317
2016-11-07,1.021913900830,1.106200000000,0.009585788562,1.242362982929,0.746776480119,0.110805044424,1.025303549912
2016-11-08,1.019847894270,1.103800000000,0.009543489538,1.238999640805,0.748034697750,0.111286988960,1.024123213954
2016-11-09,1.019761059992,1.102200000000,0.009622839183,1.238009659665,0.744830382484,0.110192451887,1.021217455758
2016-11-10,1.007469376173,1.089500000000,0.009359965636,1.241100415789,0.741711484785,0.109950550005,1.012358297714
2016-11-11,1.011316828790,1.090400000000,0.009403242497,1.265949171630,0.741214057508,0.110577020586,1.016026835632
2016-11-14,1.000162108310,1.077700000000,0.009268942978,1.253358143862,0.738656614119,0.109862888017,1.003538504516
2016-11-15,0.997699790221,1.076500000000,0.009236379236,1.242526374108,0.739354395604,0.109278245863,1.000650678565
2016-11-16,0.992352200167,1.070200000000,0.009127505330,1.242828939728,0.741906412478,0.108839801481,0.996647420376
2016-11-17,0.994247349381,1.071700000000,0.009150443989,1.245366335483,0.744805059420,0.108948031880,0.998137282295
2016-11-18,0.986433781941,1.062900000000,0.009088499359,1.232805214688,0.739923424991,0.108190914365,0.992344318924
2016-11-21,0.986559897438,1.063100000000,0.009040734756,1.240128317294,0.743010902991,0.108319323450,0.991050619931
2016-11-22,0.985976354385,1.061700000000,0.009017326312,1.242873699121,0.746099789178,0.108366590795,0.989468779124
2016-11-23,0.983982786220,1.060200000000,0.008981701118,1.241553757334,0.743478260870,0.108335121547,0.987978753145
2016-11-24,0.977798046798,1.054800000000,0.008831951771,1.243867924528,0.741146711636,0.108009584468,0.983313135080
2016-11-25,0.980428647995,1.059200000000,0.008846571452,1.243455190064,0.741217634710,0.108258381030,0.986587183308
2016-11-28,0.980951647478,1.058800000000,0.008878825996,1.241222465798,0.743434910827,0.108263972678,0.984838619663
2016-11-29,0.980225395511,1.057600000000,0.008851690660,1.246949242469,0.743114109050,0.108285211123,0.983630952381
2016-11-30,0.983468964594,1.063500000000,0.008827191235,1.247507331378,0.747207194548,0.109034427608,0.984448764232
2016-12-01,0.982715785889,1.062700000000,0.008754427877,1.263644795358,0.746278089888,0.108510746924,0.987272389446
2016-12-02,0.984684180756,1.064200000000,0.008780528053,1.262351280500,0.751712933531,0.108610677362,0.989861408241
2016-12-05,0.988007550076,1.070200000000,0.008749182472,1.271504609828,0.751544943820,0.109187369280,0.991201259609
2016-12-06,0.990852676028,1.073400000000,0.008778213935,1.274670466690,0.753686280017,0.109497092727,0.990861257269
2016-12-07,0.989222044919,1.073000000000,0.008764907695,1.260943651213,0.753405420587,0.109786668031,0.990400590733
2016-12-08,0.992318573563,1.076200000000,0.008777424354,1.266192128949,0.756714948671,0.110688279097,0.991615221598
2016-12-09,0.979137087049,1.055900000000,0.008691965756,1.257997259784,0.758875952278,0.108956764008,0.981684641131
2016-12-12,0.980479726171,1.059600000000,0.008636400685,1.262932061979,0.761316281075,0.108738262610,0.983661344226
2016-12-13,0.983133477448,1.061000000000,0.008677516971,1.270841318513,0.762157890956,0.109178843383,0.987711785515
2016-12-14,0.985015122449,1.064400000000,0.008696788953,1.267701249360,0.762409569515,0.109109919736,0.990415930027
2016-12-15,0.964103146199,1.041900000000,0.008468666179,1.246321682337,0.749460509279,0.106655884039,0.970744433057
2016-12-16,0.964534796692,1.043900000000,0.008460852650,1.244367624270,0.747779369628,0.106640106242,0.970979443773
